my-first-one,timestamp,node_id,mem_free,mem_used,mem_available,proc_cpu_usage,proc_memory,proc_vmemory,load_avg_1,load_avg_5,load_avg_15,tot_rx_bytes,tot_rx_pkts,tot_rx_errs,tot_tx_bytes,tot_tx_pkts,tot_tx_errs,disk_free_space,disk_tot_reads,disk_tot_writes,gpu_load_perc,gpu_temp_cels,active_power
experiment_name,1771850909.778612,8ab85bfd-6547-4652-8e98-626c622c731e,921760,13339536,11929600,3,75072,435459360,292,223,206,336211968,374983,0,203704,104933376,0,494384795648,9361838080,17562193920,-1,-1,-1
experiment_name,1771850911.779639,8ab85bfd-6547-4652-8e98-626c622c731e,933504,13245296,12040912,4,75072,435459360,292,223,206,336233472,375036,0,203746,104945664,0,494384795648,9361838080,17562193920,-1,-1,-1
experiment_name,1771850913.77904,8ab85bfd-6547-4652-8e98-626c622c731e,889552,13353968,11967968,3,75072,435459360,292,223,206,336280576,375139,0,203851,104978432,0,494384795648,9436598272,17575620608,-1,-1,-1
experiment_name,1771850915.779821,8ab85bfd-6547-4652-8e98-626c622c731e,894656,13352384,11948176,4,75072,435459360,277,221,205,336308224,375227,0,203945,105005056,0,494384795648,9436651520,17589866496,-1,-1,-1
experiment_name,1771850917.779213,8ab85bfd-6547-4652-8e98-626c622c731e,791584,13460368,11816384,4,75072,435459360,277,221,205,336316416,375266,0,203989,105013248,0,494384795648,9436700672,17599885312,-1,-1,-1
experiment_name,1771850919.781972,8ab85bfd-6547-4652-8e98-626c622c731e,783392,13465072,11816816,2,75072,435459360,254,217,204,336344064,375338,0,204062,105034752,0,494384795648,9438380032,17608601600,-1,-1,-1
experiment_name,1771850921.782056,8ab85bfd-6547-4652-8e98-626c622c731e,765712,13485696,11781456,3,75072,435459360,254,217,204,336348160,375367,0,204094,105038848,0,494384795648,9440157696,17609191424,-1,-1,-1
experiment_name,1771850923.783726,8ab85bfd-6547-4652-8e98-626c622c731e,765344,13459392,11877936,3,75072,435459360,254,217,204,336351232,375395,0,204136,105065472,0,494384795648,9420361728,17609379840,-1,-1,-1
experiment_name,1771850925.77417,8ab85bfd-6547-4652-8e98-626c622c731e,759984,13475184,11809472,3,75072,435459360,242,215,203,336357376,375432,0,204167,105072640,0,494384795648,9420361728,17609478144,-1,-1,-1
experiment_name,1771850927.778754,8ab85bfd-6547-4652-8e98-626c622c731e,823040,13289088,12062112,4,75072,435459360,242,215,203,336365568,375469,0,204201,105077760,0,494384795648,9420361728,17609482240,-1,-1,-1
experiment_name,1771850929.775914,8ab85bfd-6547-4652-8e98-626c622c731e,843552,13272000,12065760,3,75072,435459360,231,213,203,336369664,375500,0,204228,105080832,0,494384795648,9420361728,17609502720,-1,-1,-1
experiment_name,1771850931.775025,8ab85bfd-6547-4652-8e98-626c622c731e,871248,13172752,12156256,4,75072,435459360,231,213,203,336374784,375541,0,204259,105085952,0,494384795648,9420361728,17609506816,-1,-1,-1
experiment_name,1771850933.775252,8ab85bfd-6547-4652-8e98-626c622c731e,971456,13076576,12263056,4,75072,435459360,231,213,203,336379904,375587,0,204301,105090048,0,494384795648,9420492800,17609682944,-1,-1,-1
experiment_name,1771850935.778278,8ab85bfd-6547-4652-8e98-626c622c731e,988384,13057264,12263120,2,75072,435459360,228,213,203,336384000,375621,0,204329,105093120,0,494384795648,9420963840,17610563584,-1,-1,-1
experiment_name,1771850937.775865,8ab85bfd-6547-4652-8e98-626c622c731e,990000,13054720,12265008,3,75072,435459360,228,213,203,336388096,375652,0,204359,105097216,0,494384795648,9420967936,17610563584,-1,-1,-1
experiment_name,1771850939.776008,8ab85bfd-6547-4652-8e98-626c622c731e,996896,13028640,12293472,3,75072,435459360,226,213,203,336394240,375707,0,204395,105104384,0,494384795648,9420967936,17610571776,-1,-1,-1
experiment_name,1771850941.777892,8ab85bfd-6547-4652-8e98-626c622c731e,967184,13182736,12130704,3,75072,435459360,226,213,203,336397312,375736,0,204421,105107456,0,494384795648,9420967936,17610571776,-1,-1,-1
experiment_name,1771850943.773973,8ab85bfd-6547-4652-8e98-626c622c731e,959680,13184576,12122944,3,75072,435459360,226,213,203,336411648,375792,0,204468,105118720,0,494384795648,9420967936,17610575872,-1,-1,-1
experiment_name,1771850945.765141,8ab85bfd-6547-4652-8e98-626c622c731e,958208,13183936,12121584,3,75072,435459360,224,212,203,336417792,375835,0,204503,105123840,0,494384795648,9420967936,17610584064,-1,-1,-1
experiment_name,1771850947.775563,8ab85bfd-6547-4652-8e98-626c622c731e,955760,13184256,12119056,4,75072,435459360,224,212,203,336420864,375866,0,204533,105126912,0,494384795648,9420967936,17610584064,-1,-1,-1
experiment_name,1771850949.776167,8ab85bfd-6547-4652-8e98-626c622c731e,629536,13526096,12014768,2,75072,435459360,214,210,202,336424960,375894,0,204560,105129984,0,494384795648,9420967936,17610629120,-1,-1,-1
experiment_name,1771850951.778717,8ab85bfd-6547-4652-8e98-626c622c731e,571728,13614464,11772800,3,75072,435459360,214,210,202,336429056,375924,0,204587,105134080,0,494384795648,9420967936,17610629120,-1,-1,-1
experiment_name,1771850953.773792,8ab85bfd-6547-4652-8e98-626c622c731e,677424,13338416,12287152,4,75072,435459360,214,210,202,336432128,375954,0,204617,105138176,0,494384795648,9420967936,17610629120,-1,-1,-1
experiment_name,1771850955.774997,8ab85bfd-6547-4652-8e98-626c622c731e,564512,13600704,11925264,3,75072,435459360,221,212,203,336435200,375981,0,204644,105141248,0,494384795648,9420967936,17610694656,-1,-1,-1
experiment_name,1771850957.776596,8ab85bfd-6547-4652-8e98-626c622c731e,768576,13298176,12333984,5,75072,435459360,221,212,203,336439296,376008,0,204671,105145344,0,494384795648,9262661632,17610694656,-1,-1,-1
experiment_name,1771850959.777255,8ab85bfd-6547-4652-8e98-626c622c731e,635632,13553744,11788768,2,75072,435459360,221,212,203,336443392,376038,0,204700,105148416,0,494384795648,9262661632,17611001856,-1,-1,-1
experiment_name,1771850961.769249,8ab85bfd-6547-4652-8e98-626c622c731e,713184,13347984,12240880,3,75072,435459360,219,212,203,336454656,376086,0,204749,105159680,0,494384795648,9262690304,17611075584,-1,-1,-1
experiment_name,1771850963.778877,8ab85bfd-6547-4652-8e98-626c622c731e,732928,13327552,12137056,2,75072,435459360,219,212,203,336459776,376120,0,204781,105163776,0,494384795648,9262690304,17611075584,-1,-1,-1
experiment_name,1771850965.779603,8ab85bfd-6547-4652-8e98-626c622c731e,795568,13260576,12186416,5,75072,435459360,209,210,202,336462848,376152,0,204812,105166848,0,494384795648,9262690304,17611218944,-1,-1,-1
experiment_name,1771850967.776411,8ab85bfd-6547-4652-8e98-626c622c731e,865136,13196160,12224720,2,75072,435459360,209,210,202,336484352,376229,0,204882,105184256,0,494384795648,9262915584,17614876672,-1,-1,-1
experiment_name,1771850969.775644,8ab85bfd-6547-4652-8e98-626c622c731e,943520,13117840,12281440,3,75072,435459360,209,210,202,336499712,376291,0,204939,105195520,0,494384795648,9262981120,17625321472,-1,-1,-1
experiment_name,1771850971.779074,8ab85bfd-6547-4652-8e98-626c622c731e,885520,13253008,12054112,4,75072,435459360,201,208,201,336517120,376352,0,204988,105213952,0,494384795648,9262981120,17631350784,-1,-1,-1
experiment_name,1771850973.773303,8ab85bfd-6547-4652-8e98-626c622c731e,912592,13212656,12190448,3,75072,435459360,201,208,201,336540672,376393,0,205017,105218048,0,494384795648,9263116288,17647542272,-1,-1,-1
experiment_name,1771850975.772,8ab85bfd-6547-4652-8e98-626c622c731e,968368,13159456,12207104,2,75072,435459360,193,206,201,336544768,376421,0,205045,105222144,0,494384795648,9263116288,17647542272,-1,-1,-1
experiment_name,1771850977.778122,8ab85bfd-6547-4652-8e98-626c622c731e,916368,13218144,12114448,4,75072,435459360,193,206,201,336556032,376467,0,205090,105232384,0,494384795648,9263120384,17647833088,-1,-1,-1
experiment_name,1771850979.764243,8ab85bfd-6547-4652-8e98-626c622c731e,969392,13163616,12161968,4,75072,435459360,193,206,201,336560128,376499,0,205122,105236480,0,494384795648,9263120384,17647841280,-1,-1,-1
experiment_name,1771850981.774405,8ab85bfd-6547-4652-8e98-626c622c731e,1010608,13119376,12188800,3,75072,435459360,185,204,200,336565248,376533,0,205149,105240576,0,494384795648,9263120384,17647841280,-1,-1,-1
experiment_name,1771850983.76713,8ab85bfd-6547-4652-8e98-626c622c731e,1017472,13118400,12195552,2,75072,435459360,185,204,200,336572416,376569,0,205175,105243648,0,494384795648,9263120384,17647841280,-1,-1,-1
experiment_name,1771850985.774827,8ab85bfd-6547-4652-8e98-626c622c731e,1056688,13082960,12242240,3,75072,435459360,178,202,199,336577536,376606,0,205210,105251840,0,494384795648,9263120384,17647906816,-1,-1,-1
experiment_name,1771850987.76888,8ab85bfd-6547-4652-8e98-626c622c731e,1075936,13061504,12252528,3,75072,435459360,178,202,199,336589824,376648,0,205244,105259008,0,494384795648,9263120384,17647906816,-1,-1,-1
experiment_name,1771850989.779007,8ab85bfd-6547-4652-8e98-626c622c731e,1073952,13060112,12250544,4,75072,435459360,178,202,199,336594944,376679,0,205271,105262080,0,494384795648,9263120384,17647906816,-1,-1,-1
experiment_name,1771850991.773283,8ab85bfd-6547-4652-8e98-626c622c731e,1067952,13059408,12244560,2,75072,435459360,172,201,199,336598016,376707,0,205297,105265152,0,494384795648,9263120384,17647906816,-1,-1,-1
experiment_name,1771850993.77734,8ab85bfd-6547-4652-8e98-626c622c731e,1065920,13058704,12242528,4,75072,435459360,172,201,199,336602112,376747,0,205337,105269248,0,494384795648,9263120384,17647906816,-1,-1,-1
experiment_name,1771850995.769229,8ab85bfd-6547-4652-8e98-626c622c731e,1070816,13059136,12247424,3,75072,435459360,166,199,198,336606208,376776,0,205364,105273344,0,494384795648,9263120384,17647906816,-1,-1,-1
experiment_name,1771850997.778122,8ab85bfd-6547-4652-8e98-626c622c731e,1073472,13060624,12250368,2,75072,435459360,166,199,198,336611328,376818,0,205391,105276416,0,494384795648,9263120384,17647906816,-1,-1,-1
experiment_name,1771850999.781279,8ab85bfd-6547-4652-8e98-626c622c731e,1075968,13051632,12252832,4,75072,435459360,166,199,198,336615424,376850,0,205421,105280512,0,494384795648,9263116288,17647910912,-1,-1,-1
experiment_name,1771851001.777473,8ab85bfd-6547-4652-8e98-626c622c731e,1038016,13088192,12204912,3,75072,435459360,161,197,198,336618496,376881,0,205451,105283584,0,494384795648,9263116288,17647910912,-1,-1,-1
experiment_name,1771851003.767184,8ab85bfd-6547-4652-8e98-626c622c731e,1049632,13081952,12216512,4,75072,435459360,161,197,198,336622592,376910,0,205478,105287680,0,494384795648,9263116288,17647910912,-1,-1,-1
experiment_name,1771851005.776135,8ab85bfd-6547-4652-8e98-626c622c731e,1051760,13080960,12218496,1,75072,435459360,156,196,197,336626688,376940,0,205506,105291776,0,494384795648,9263116288,17647910912,-1,-1,-1
experiment_name,1771851007.779952,8ab85bfd-6547-4652-8e98-626c622c731e,1049856,13080992,12216464,4,75072,435459360,156,196,197,336633856,376981,0,205533,105294848,0,494384795648,9263116288,17648054272,-1,-1,-1
experiment_name,1771851009.767634,8ab85bfd-6547-4652-8e98-626c622c731e,1043744,13082928,12210352,3,75072,435459360,156,196,197,336638976,377020,0,205569,105304064,0,494384795648,9263124480,17648054272,-1,-1,-1
experiment_name,1771851011.778346,8ab85bfd-6547-4652-8e98-626c622c731e,1046096,13082336,12212704,3,75072,435459360,152,194,196,336646144,377057,0,205599,105309184,0,494384795648,9263124480,17648054272,-1,-1,-1
experiment_name,1771851013.778566,8ab85bfd-6547-4652-8e98-626c622c731e,1052544,13081952,12219280,3,75072,435459360,152,194,196,336651264,377091,0,205627,105312256,0,494384795648,9263124480,17648054272,-1,-1,-1
experiment_name,1771851015.772405,8ab85bfd-6547-4652-8e98-626c622c731e,1129120,13018224,12284352,4,75072,435459360,147,193,196,336656384,377125,0,205659,105316352,0,494384795648,9217249280,17648631808,-1,-1,-1
experiment_name,1771851017.76448,8ab85bfd-6547-4652-8e98-626c622c731e,1143040,13002240,12286208,3,75072,435459360,147,193,196,336660480,377151,0,205685,105320448,0,494384795648,9217253376,17648640000,-1,-1,-1
experiment_name,1771851019.779717,8ab85bfd-6547-4652-8e98-626c622c731e,1143920,13002528,12287040,3,75072,435459360,147,193,196,336664576,377180,0,205713,105323520,0,494384795648,9217253376,17648680960,-1,-1,-1
experiment_name,1771851021.776291,8ab85bfd-6547-4652-8e98-626c622c731e,1140096,13003216,12283360,2,75072,435459360,144,191,195,336673792,377223,0,205755,105331712,0,494384795648,9217253376,17648746496,-1,-1,-1
experiment_name,1771851023.76597,8ab85bfd-6547-4652-8e98-626c622c731e,1137344,13002976,12280608,3,75072,435459360,144,191,195,336676864,377251,0,205782,105334784,0,494384795648,9217253376,17648746496,-1,-1,-1
experiment_name,1771851025.767468,8ab85bfd-6547-4652-8e98-626c622c731e,1142224,13003216,12285520,3,75072,435459360,140,189,195,336681984,377285,0,205814,105339904,0,494384795648,9217253376,17648746496,-1,-1,-1
experiment_name,1771851027.763803,8ab85bfd-6547-4652-8e98-626c622c731e,1144736,13001840,12287776,3,75072,435459360,140,189,195,336696320,377344,0,205862,105356288,0,494384795648,9217253376,17648803840,-1,-1,-1
experiment_name,1771851029.769706,8ab85bfd-6547-4652-8e98-626c622c731e,1146080,13001888,12289056,4,75072,435459360,140,189,195,336699392,377370,0,205885,105359360,0,494384795648,9217253376,17648947200,-1,-1,-1
experiment_name,1771851031.775022,8ab85bfd-6547-4652-8e98-626c622c731e,1135232,13001920,12278176,2,75072,435459360,137,188,194,336703488,377401,0,205911,105362432,0,494384795648,9217253376,17648947200,-1,-1,-1
experiment_name,1771851033.777807,8ab85bfd-6547-4652-8e98-626c622c731e,1139808,12999056,12279952,4,75072,435459360,137,188,194,336707584,377434,0,205944,105367552,0,494384795648,9217253376,17652862976,-1,-1,-1
experiment_name,1771851035.775368,8ab85bfd-6547-4652-8e98-626c622c731e,1140400,12999712,12280560,4,75072,435459360,137,188,194,336710656,377461,0,205971,105370624,0,494384795648,9217253376,17652862976,-1,-1,-1
experiment_name,1771851037.779512,8ab85bfd-6547-4652-8e98-626c622c731e,1145760,12999184,12285936,3,75072,435459360,134,186,194,336714752,377488,0,205996,105373696,0,494384795648,9217253376,17652862976,-1,-1,-1
experiment_name,1771851039.765005,8ab85bfd-6547-4652-8e98-626c622c731e,1148944,12997024,12289136,2,75072,435459360,134,186,194,336718848,377520,0,206027,105377792,0,494384795648,9217253376,17654362112,-1,-1,-1
experiment_name,1771851041.778296,8ab85bfd-6547-4652-8e98-626c622c731e,1146320,12997936,12286720,2,75072,435459360,131,185,193,336722944,377551,0,206058,105381888,0,494384795648,9217257472,17654362112,-1,-1,-1
experiment_name,1771851043.779066,8ab85bfd-6547-4652-8e98-626c622c731e,1147104,12997936,12287520,4,75072,435459360,131,185,193,336737280,377607,0,206110,105400320,0,494384795648,9217257472,17654362112,-1,-1,-1
experiment_name,1771851045.774221,8ab85bfd-6547-4652-8e98-626c622c731e,1048432,13105232,12148544,5,75072,435459360,131,185,193,336741376,377635,0,206138,105406464,0,494384795648,9217257472,17654362112,-1,-1,-1
experiment_name,1771851047.77484,8ab85bfd-6547-4652-8e98-626c622c731e,967264,13188592,12121824,2,75072,435459360,129,184,192,336749568,377670,0,206171,105413632,0,494384795648,9217257472,17654362112,-1,-1,-1
experiment_name,1771851049.776771,8ab85bfd-6547-4652-8e98-626c622c731e,994768,13157232,12191088,3,75072,435459360,129,184,192,336752640,377694,0,206195,105416704,0,494384795648,9217257472,17654362112,-1,-1,-1
experiment_name,1771851051.778282,8ab85bfd-6547-4652-8e98-626c622c731e,1038896,13119888,12243504,4,75072,435459360,134,184,192,336756736,377722,0,206220,105419776,0,494384795648,9217257472,17654362112,-1,-1,-1
experiment_name,1771851053.77645,8ab85bfd-6547-4652-8e98-626c622c731e,1063648,13088912,12245728,3,75072,435459360,134,184,192,336760832,377762,0,206261,105423872,0,494384795648,9217257472,17654362112,-1,-1,-1
experiment_name,1771851055.779959,8ab85bfd-6547-4652-8e98-626c622c731e,1107808,13041728,12273504,2,75072,435459360,134,184,192,336764928,377795,0,206291,105427968,0,494384795648,9217257472,17654362112,-1,-1,-1
experiment_name,1771851057.775942,8ab85bfd-6547-4652-8e98-626c622c731e,1122304,13029136,12279808,3,75072,435459360,131,182,192,336770048,377834,0,206317,105431040,0,494384795648,9217257472,17654505472,-1,-1,-1
experiment_name,1771851059.774633,8ab85bfd-6547-4652-8e98-626c622c731e,1157040,12993536,12282768,4,75072,435459360,131,182,192,336773120,377864,0,206345,105435136,0,494384795648,9217257472,17654513664,-1,-1,-1
experiment_name,1771851061.778769,8ab85bfd-6547-4652-8e98-626c622c731e,1103488,13044880,12241664,2,75072,435459360,129,181,191,336777216,377894,0,206371,105439232,0,494384795648,9217257472,17654513664,-1,-1,-1
experiment_name,1771851063.769945,8ab85bfd-6547-4652-8e98-626c622c731e,1112656,13044896,12250832,3,75072,435459360,129,181,191,336781312,377921,0,206396,105442304,0,494384795648,9217257472,17654513664,-1,-1,-1
experiment_name,1771851065.779774,8ab85bfd-6547-4652-8e98-626c622c731e,1113600,13044784,12251776,5,75072,435459360,129,181,191,336785408,377956,0,206435,105449472,0,494384795648,9217257472,17654513664,-1,-1,-1
experiment_name,1771851067.766967,8ab85bfd-6547-4652-8e98-626c622c731e,1111280,13045296,12249456,2,75072,435459360,127,180,191,336790528,377996,0,206474,105457664,0,494384795648,9217257472,17654513664,-1,-1,-1
experiment_name,1771851069.763944,8ab85bfd-6547-4652-8e98-626c622c731e,1143408,13010400,12281696,2,75072,435459360,127,180,191,336794624,378023,0,206501,105462784,0,494384795648,9217257472,17654513664,-1,-1,-1
experiment_name,1771851071.770573,8ab85bfd-6547-4652-8e98-626c622c731e,1160016,12994816,12286016,4,75072,435459360,124,178,190,336798720,378051,0,206527,105465856,0,494384795648,9217257472,17654513664,-1,-1,-1
experiment_name,1771851073.77154,8ab85bfd-6547-4652-8e98-626c622c731e,1161216,12995504,12287184,3,75072,435459360,124,178,190,336809984,378096,0,206577,105479168,0,494384795648,9217257472,17654579200,-1,-1,-1
experiment_name,1771851075.773494,8ab85bfd-6547-4652-8e98-626c622c731e,1159776,12993168,12285760,3,75072,435459360,124,178,190,336814080,378123,0,206604,105483264,0,494384795648,9217257472,17654579200,-1,-1,-1
experiment_name,1771851077.767294,8ab85bfd-6547-4652-8e98-626c622c731e,990240,13184576,12086272,1,75072,435459360,154,184,192,336817152,378150,0,206631,105486336,0,494384795648,9217257472,17666920448,-1,-1,-1
experiment_name,1771851079.765557,8ab85bfd-6547-4652-8e98-626c622c731e,1012560,13154784,12153584,2,75072,435459360,154,184,192,336820224,378175,0,206656,105489408,0,494384795648,9217257472,17680760832,-1,-1,-1
experiment_name,1771851081.774293,8ab85bfd-6547-4652-8e98-626c622c731e,1069744,13098880,12210784,3,75072,435459360,150,182,191,336824320,378202,0,206683,105492480,0,494384795648,9217257472,17680760832,-1,-1,-1
experiment_name,1771851083.780133,8ab85bfd-6547-4652-8e98-626c622c731e,1070880,13098656,12211920,4,75072,435459360,150,182,191,336828416,378226,0,206707,105496576,0,494384795648,9217257472,17680760832,-1,-1,-1
experiment_name,1771851085.778548,8ab85bfd-6547-4652-8e98-626c622c731e,1120048,13046560,12263600,3,75072,435459360,150,182,191,336836608,378266,0,206747,105504768,0,494384795648,9217257472,17680760832,-1,-1,-1
experiment_name,1771851087.77326,8ab85bfd-6547-4652-8e98-626c622c731e,1144688,13023008,12277104,3,75072,435459360,154,182,191,336840704,378299,0,206779,105508864,0,494384795648,9217257472,17680760832,-1,-1,-1
experiment_name,1771851089.779431,8ab85bfd-6547-4652-8e98-626c622c731e,1145440,13023008,12277856,3,75072,435459360,154,182,191,336845824,378342,0,206805,105512960,0,494384795648,9217257472,17680760832,-1,-1,-1
experiment_name,1771851091.774242,8ab85bfd-6547-4652-8e98-626c622c731e,1142880,13022576,12275296,4,75072,435459360,150,181,191,336849920,378372,0,206829,105516032,0,494384795648,9217257472,17680760832,-1,-1,-1
experiment_name,1771851093.777417,8ab85bfd-6547-4652-8e98-626c622c731e,1147968,13022464,12280384,2,75072,435459360,150,181,191,336852992,378403,0,206858,105519104,0,494384795648,9217257472,17680760832,-1,-1,-1
experiment_name,1771851095.77311,8ab85bfd-6547-4652-8e98-626c622c731e,1144640,13022816,12277056,3,75072,435459360,150,181,191,336857088,378430,0,206885,105523200,0,494384795648,9217257472,17680818176,-1,-1,-1
experiment_name,1771851097.777209,8ab85bfd-6547-4652-8e98-626c622c731e,1150688,13023232,12283136,4,75072,435459360,146,180,190,336861184,378460,0,206920,105531392,0,494384795648,9217257472,17680900096,-1,-1,-1
experiment_name,1771851099.774469,8ab85bfd-6547-4652-8e98-626c622c731e,1152464,13023312,12284896,4,75072,435459360,146,180,190,336879616,378516,0,206964,105540608,0,494384795648,9217257472,17680912384,-1,-1,-1
experiment_name,1771851101.767724,8ab85bfd-6547-4652-8e98-626c622c731e,1153456,13023040,12285888,2,75072,435459360,150,180,190,336885760,378557,0,206994,105544704,0,494384795648,9217257472,17680912384,-1,-1,-1
experiment_name,1771851103.7784,8ab85bfd-6547-4652-8e98-626c622c731e,1143024,13022816,12275472,3,75072,435459360,150,180,190,336892928,378591,0,207020,105548800,0,494384795648,9217257472,17680912384,-1,-1,-1
experiment_name,1771851105.772668,8ab85bfd-6547-4652-8e98-626c622c731e,1146384,13026944,12278800,3,75072,435459360,150,180,190,336901120,378635,0,207068,105563136,0,494384795648,9217257472,17680977920,-1,-1,-1
experiment_name,1771851107.777619,8ab85bfd-6547-4652-8e98-626c622c731e,1164864,13005856,12297392,3,75072,435459360,146,179,190,336923648,378701,0,207125,105583616,0,494384795648,9217257472,17680977920,-1,-1,-1
experiment_name,1771851109.77797,8ab85bfd-6547-4652-8e98-626c622c731e,1169776,13005856,12302304,3,75072,435459360,146,179,190,336927744,378729,0,207153,105587712,0,494384795648,9217257472,17680977920,-1,-1,-1
experiment_name,1771851111.772329,8ab85bfd-6547-4652-8e98-626c622c731e,1166448,13005696,12298976,3,75072,435459360,142,177,189,336931840,378759,0,207181,105590784,0,494384795648,9217257472,17680977920,-1,-1,-1
experiment_name,1771851113.763793,8ab85bfd-6547-4652-8e98-626c622c731e,1163680,13005424,12296208,5,75072,435459360,142,177,189,336935936,378799,0,207221,105594880,0,494384795648,9217257472,17680977920,-1,-1,-1
experiment_name,1771851115.778019,8ab85bfd-6547-4652-8e98-626c622c731e,1168960,13005504,12301488,3,75072,435459360,142,177,189,336939008,378830,0,207249,105598976,0,494384795648,9217257472,17680977920,-1,-1,-1
experiment_name,1771851117.764591,8ab85bfd-6547-4652-8e98-626c622c731e,1161776,13005856,12294304,2,75072,435459360,139,176,189,336946176,378874,0,207281,105607168,0,494384795648,9217257472,17680977920,-1,-1,-1
experiment_name,1771851119.779541,8ab85bfd-6547-4652-8e98-626c622c731e,1167072,13005616,12299600,2,75072,435459360,139,176,189,336949248,378904,0,207308,105611264,0,494384795648,9217257472,17682477056,-1,-1,-1
experiment_name,1771851121.776973,8ab85bfd-6547-4652-8e98-626c622c731e,1124592,13061088,12228624,4,75072,435459360,144,176,189,336952320,378935,0,207339,105614336,0,494384795648,9217257472,17682477056,-1,-1,-1
experiment_name,1771851123.776578,8ab85bfd-6547-4652-8e98-626c622c731e,1126800,13060864,12231008,3,75072,435459360,144,176,189,336957440,378963,0,207365,105618432,0,494384795648,9217257472,17682477056,-1,-1,-1
experiment_name,1771851125.767972,8ab85bfd-6547-4652-8e98-626c622c731e,1125664,13059488,12229808,5,75072,435459360,144,176,189,336960512,378989,0,207391,105621504,0,494384795648,9217257472,17682477056,-1,-1,-1
experiment_name,1771851127.779309,8ab85bfd-6547-4652-8e98-626c622c731e,1131536,13059888,12235680,1,75072,435459360,140,175,188,336963584,379018,0,207423,105630720,0,494384795648,9217257472,17682477056,-1,-1,-1
experiment_name,1771851129.771373,8ab85bfd-6547-4652-8e98-626c622c731e,1172128,13024848,12276368,4,75072,435459360,140,175,188,336967680,379046,0,207451,105634816,0,494384795648,9217257472,17682599936,-1,-1,-1
experiment_name,1771851131.779691,8ab85bfd-6547-4652-8e98-626c622c731e,805776,13389696,12134112,2,75072,435459360,140,175,188,336973824,379085,0,207492,105645056,0,494384795648,9217257472,17682644992,-1,-1,-1
experiment_name,1771851133.776474,8ab85bfd-6547-4652-8e98-626c622c731e,921264,13186368,12349616,4,75072,435459360,137,174,188,336976896,379115,0,207520,105648128,0,494384795648,9217257472,17682644992,-1,-1,-1
experiment_name,1771851135.772035,8ab85bfd-6547-4652-8e98-626c622c731e,1010752,13102400,12385488,3,75072,435459360,137,174,188,336980992,379143,0,207548,105651200,0,494384795648,9217257472,17683202048,-1,-1,-1
experiment_name,1771851137.775126,8ab85bfd-6547-4652-8e98-626c622c731e,1029376,13074096,12371344,3,75072,435459360,134,173,187,336985088,379170,0,207575,105655296,0,494384795648,9217257472,17683439616,-1,-1,-1
experiment_name,1771851139.776373,8ab85bfd-6547-4652-8e98-626c622c731e,735328,13483376,11907296,4,75072,435459360,134,173,187,336989184,379199,0,207604,105659392,0,494384795648,9217257472,17683451904,-1,-1,-1
experiment_name,1771851141.774626,8ab85bfd-6547-4652-8e98-626c622c731e,833856,13242800,12361856,4,75072,435459360,134,173,187,336998400,379238,0,207644,105667584,0,494384795648,9217257472,17683795968,-1,-1,-1
experiment_name,1771851143.765393,8ab85bfd-6547-4652-8e98-626c622c731e,899808,13182736,12372528,2,75072,435459360,131,171,187,337001472,379262,0,207668,105670656,0,494384795648,9217257472,17683939328,-1,-1,-1
experiment_name,1771851145.779761,8ab85bfd-6547-4652-8e98-626c622c731e,964064,13123664,12401936,3,75072,435459360,131,171,187,337005568,379294,0,207697,105674752,0,494384795648,9217257472,17683939328,-1,-1,-1
experiment_name,1771851147.766738,8ab85bfd-6547-4652-8e98-626c622c731e,1030368,13050032,12428624,3,75072,435459360,129,170,186,337010688,379330,0,207731,105680896,0,494384795648,9217257472,17683939328,-1,-1,-1
experiment_name,1771851149.773745,8ab85bfd-6547-4652-8e98-626c622c731e,1090576,12990752,12434128,4,75072,435459360,129,170,186,337019904,379386,0,207772,105693184,0,494384795648,9217257472,17683939328,-1,-1,-1
experiment_name,1771851151.778055,8ab85bfd-6547-4652-8e98-626c622c731e,1116240,12969920,12441360,2,75072,435459360,129,170,186,337025024,379418,0,207799,105697280,0,494384795648,9217257472,17683939328,-1,-1,-1
experiment_name,1771851153.765078,8ab85bfd-6547-4652-8e98-626c622c731e,1110016,12969632,12435152,5,75072,435459360,126,169,186,337038336,379475,0,207863,105724928,0,494384795648,9217257472,17683947520,-1,-1,-1
experiment_name,1771851155.777922,8ab85bfd-6547-4652-8e98-626c622c731e,1106720,12970112,12431856,2,75072,435459360,126,169,186,337041408,379504,0,207892,105729024,0,494384795648,9217257472,17683947520,-1,-1,-1
experiment_name,1771851157.778762,8ab85bfd-6547-4652-8e98-626c622c731e,1114976,12966896,12440112,2,75072,435459360,124,168,185,337045504,379532,0,207920,105733120,0,494384795648,9217257472,17683947520,-1,-1,-1
experiment_name,1771851159.766534,8ab85bfd-6547-4652-8e98-626c622c731e,1060720,13153472,12102032,3,75072,435459360,124,168,185,337048576,379558,0,207946,105736192,0,494384795648,9217257472,17683955712,-1,-1,-1
experiment_name,1771851161.780629,8ab85bfd-6547-4652-8e98-626c622c731e,884016,13242336,12318256,4,75072,435459360,124,168,185,337052672,379584,0,207972,105739264,0,494384795648,9217257472,17684000768,-1,-1,-1
experiment_name,1771851163.77899,8ab85bfd-6547-4652-8e98-626c622c731e,788576,13383744,12164176,2,75072,435459360,130,168,185,337055744,379608,0,207996,105742336,0,494384795648,9217339392,17684008960,-1,-1,-1
